CPU_Usage,Memory_GB,Latency_ms,Risk_Score,Status
92.500984,59.900417,922.8664,1.4968,Critical Alert
80.96104,55.665974,983.44556,1.3268,Critical Alert
96.38038,49.442883,941.8762,1.4018,Critical Alert
97.09828,59.55328,875.2983,1.5071,Critical Alert
99.6609,45.950016,937.59607,1.3872,Critical Alert
97.5984,63.064194,858.2485,1.5535,Critical Alert
81.27721,57.35929,960.90704,1.3354,Critical Alert
92.22832,59.236332,846.9507,1.4032,Critical Alert
82.06935,63.587543,847.0887,1.3296,Critical Alert
99.829575,62.197365,654.13556,1.3591,Critical Alert
98.46881,55.17441,872.59216,1.4526,Critical Alert
91.91172,57.45039,961.5575,1.4888,Critical Alert
90.16732,60.865505,827.3416,1.38,Critical Alert
96.999985,60.16947,924.58606,1.5669,Critical Alert
90.60654,60.84224,895.63574,1.4568,Critical Alert
90.62067,63.53654,695.8453,1.2932,Critical Alert
99.993965,55.232494,771.97656,1.3707,Critical Alert
86.655136,63.854298,810.13934,1.3607,Critical Alert
94.72116,51.12647,980.47546,1.4456,Critical Alert
99.13121,41.05562,955.7151,1.319,Critical Alert
96.44852,49.233574,842.4804,1.296,Critical Alert
96.9614,57.85828,861.60455,1.4634,Critical Alert
93.80465,51.989357,869.621,1.3314,Critical Alert
96.988785,57.224003,711.693,1.2977,Critical Alert
99.42587,51.575027,976.9546,1.5162,Critical Alert
80.92494,59.62071,927.823,1.3328,Critical Alert
99.895134,56.56793,960.32104,1.5867,Critical Alert
82.2895,58.68606,920.509,1.3294,Critical Alert
88.06764,58.400795,893.0855,1.3784,Critical Alert
90.48193,60.507446,921.86523,1.4769,Critical Alert
82.3416,56.997314,917.5012,1.2995,Critical Alert
82.256424,63.079067,907.3585,1.3866,Critical Alert
90.40649,51.28875,976.13513,1.3824,Critical Alert
98.094864,55.105736,790.767,1.3611,Critical Alert
94.82014,63.71295,962.82965,1.6332,Critical Alert
77.30235,62.309082,921.3601,1.3182,Critical Alert
81.30765,61.824177,859.18945,1.3027,Critical Alert
98.516014,46.153057,955.97766,1.3933,Critical Alert
87.709274,50.838173,961.6201,1.3216,Critical Alert
91.60093,63.096176,910.2866,1.5228,Critical Alert
98.63338,44.068542,988.82416,1.3953,Critical Alert
95.99205,62.692677,744.8094,1.4068,Critical Alert
86.43646,63.299847,904.6505,1.4468,Critical Alert
92.67107,53.49305,975.41895,1.4497,Critical Alert
96.950806,59.548424,726.6309,1.3504,Critical Alert
94.547295,61.63666,841.9001,1.47,Critical Alert
79.756134,63.174404,878.3849,1.3225,Critical Alert
89.70761,58.709267,802.51624,1.3126,Critical Alert
95.07794,51.229515,898.795,1.3675,Critical Alert
98.712906,57.12188,745.9975,1.3562,Critical Alert
93.479805,44.759064,968.9773,1.3126,Critical Alert
81.6888,60.865154,903.6093,1.3387,Critical Alert
99.66949,58.90714,984.52185,1.6467,Critical Alert
75.5686,58.654003,979.3827,1.2945,Critical Alert
93.82682,49.351223,894.318,1.3145,Critical Alert
90.70209,58.935886,864.8863,1.3953,Critical Alert
94.4961,49.604557,914.5397,1.3492,Critical Alert
85.389946,63.396782,779.29315,1.3033,Critical Alert
90.638374,60.514736,879.76965,1.4355,Critical Alert
90.67335,63.022034,965.8688,1.5662,Critical Alert
87.59803,60.65481,994.3745,1.5136,Critical Alert
99.7935,45.204582,994.3696,1.436,Critical Alert
91.001595,59.902378,790.1088,1.3375,Critical Alert
99.398506,50.125893,926.586,1.4399,Critical Alert
99.61976,46.349545,917.30994,1.372,Critical Alert
99.64559,53.397552,967.5934,1.5392,Critical Alert
73.758766,59.798546,999.661,1.3084,Critical Alert
97.536,55.214752,901.7877,1.4703,Critical Alert
95.20667,48.500095,977.2753,1.4065,Critical Alert
97.866,49.419292,979.02905,1.4611,Critical Alert
85.84179,49.474808,989.2353,1.3016,Critical Alert
94.222015,49.649868,987.1108,1.4214,Critical Alert
90.858315,54.295452,930.1849,1.3899,Critical Alert
93.36917,55.784584,927.85394,1.4474,Critical Alert
99.68188,47.330936,948.67346,1.4215,Critical Alert
96.65347,60.65735,971.6849,1.6189,Critical Alert
93.01153,58.915176,777.38995,1.3368,Critical Alert
89.37796,60.676723,824.7484,1.363,Critical Alert
92.21416,52.073254,966.88257,1.4112,Critical Alert
72.44272,60.55409,989.88007,1.2918,Critical Alert
98.704254,57.30279,710.7103,1.3223,Critical Alert
83.025444,59.041004,939.70276,1.3656,Critical Alert
83.67894,63.77831,981.35583,1.4951,Critical Alert
99.28158,51.23786,889.7814,1.4181,Critical Alert
97.08784,54.0552,779.59314,1.3181,Critical Alert
96.04321,57.89913,981.3816,1.5754,Critical Alert
98.69137,50.504192,996.48535,1.5086,Critical Alert
87.429535,62.53534,919.457,1.4639,Critical Alert
91.527374,63.51998,902.92926,1.521,Critical Alert
93.47688,52.35501,943.3628,1.4093,Critical Alert
92.961555,54.01017,884.87134,1.3681,Critical Alert
77.306854,60.034176,942.2088,1.303,Critical Alert
98.8196,62.178318,622.8599,1.3119,Critical Alert
87.25365,61.52345,955.7554,1.4827,Critical Alert
98.03924,49.602524,928.4137,1.414,Critical Alert
87.85601,55.158504,897.4845,1.3273,Critical Alert
96.44893,53.44246,891.6965,1.4156,Critical Alert
79.212234,59.319782,954.57623,1.3313,Critical Alert
99.34851,43.635124,949.9466,1.358,Critical Alert
75.42568,62.994614,955.99524,1.3387,Critical Alert
85.14899,53.64147,963.38684,1.3326,Critical Alert
95.691734,44.59107,972.9218,1.3454,Critical Alert
97.94597,53.891327,797.8648,1.3467,Critical Alert
89.82224,63.510117,788.0489,1.3772,Critical Alert
99.1988,53.148514,781.7411,1.3357,Critical Alert
81.53785,58.056953,980.00665,1.3703,Critical Alert
78.37151,60.55829,911.5515,1.2948,Critical Alert
97.68967,59.446426,967.56714,1.6096,Critical Alert
94.5604,61.224007,713.4737,1.33,Critical Alert
73.68926,63.60992,996.1026,1.3656,Critical Alert
97.448654,51.064205,900.4553,1.4003,Critical Alert
96.30348,60.389126,705.5127,1.3329,Critical Alert
88.64585,63.762455,954.1292,1.5372,Critical Alert
95.39277,54.672245,927.09906,1.4573,Critical Alert
97.9477,54.37631,988.44214,1.5526,Critical Alert
83.60231,62.336308,874.465,1.3595,Critical Alert
98.583626,43.81796,966.1928,1.367,Critical Alert
94.17753,49.579124,948.07056,1.3791,Critical Alert
93.53761,50.07015,933.36005,1.3627,Critical Alert
94.04149,52.229294,827.5763,1.295,Critical Alert
76.472115,63.055138,895.4356,1.2916,Critical Alert
89.78994,63.575813,813.0035,1.4038,Critical Alert
76.96545,57.203133,993.20483,1.3051,Critical Alert
94.43491,56.86904,894.89087,1.4459,Critical Alert
88.171104,63.107296,944.85535,1.5102,Critical Alert
78.66179,63.126263,869.98,1.2974,Critical Alert
86.96962,58.761627,836.95624,1.3103,Critical Alert
99.79887,52.879025,763.34845,1.3207,Critical Alert
98.30507,52.71157,886.9544,1.4252,Critical Alert
86.48815,60.349937,979.7697,1.4777,Critical Alert
95.56966,62.089153,803.9586,1.4524,Critical Alert
90.85716,59.775036,989.50665,1.5406,Critical Alert
95.3138,46.628162,971.54944,1.3717,Critical Alert
89.94055,53.004166,977.7155,1.4053,Critical Alert
74.907104,63.021023,969.00073,1.3452,Critical Alert
97.882454,42.41668,928.0132,1.2945,Critical Alert
97.83348,54.845577,805.2025,1.3682,Critical Alert
89.902596,59.753197,995.2443,1.5326,Critical Alert
98.28394,63.42106,851.6628,1.5622,Critical Alert
87.025856,61.105618,825.13617,1.3369,Critical Alert
87.81304,61.83769,939.24646,1.4786,Critical Alert
89.61125,61.751404,868.07086,1.4288,Critical Alert
82.67852,58.396015,991.0527,1.4035,Critical Alert
89.64379,49.5868,969.67,1.3372,Critical Alert
92.88873,60.891132,981.1822,1.579,Critical Alert
89.61688,55.196957,868.3677,1.3227,Critical Alert
98.76608,57.27196,879.44464,1.498,Critical Alert
99.69367,52.117058,838.5469,1.385,Critical Alert
93.26659,53.33247,872.2149,1.3483,Critical Alert
93.08559,57.23439,799.0292,1.3331,Critical Alert
94.36534,63.609585,941.9577,1.6034,Critical Alert
94.1417,62.71601,906.6356,1.549,Critical Alert
89.708405,57.70791,937.8105,1.437,Critical Alert
96.64525,55.056297,876.25354,1.4286,Critical Alert
95.10365,61.193405,924.715,1.5567,Critical Alert
93.02685,58.84897,934.22577,1.499,Critical Alert
99.53025,55.79192,955.3558,1.5637,Critical Alert
93.94646,60.2976,979.01556,1.5821,Critical Alert
97.169464,47.984035,915.2794,1.3616,Critical Alert
77.56569,58.362972,980.04175,1.3188,Critical Alert
94.308304,63.036697,953.91583,1.6057,Critical Alert
92.88268,45.93945,954.2756,1.308,Critical Alert
95.34843,51.987225,912.37866,1.3978,Critical Alert
86.424644,61.014717,974.0003,1.4816,Critical Alert
93.40641,59.372353,914.0402,1.4919,Critical Alert
81.11103,63.65887,821.9481,1.291,Critical Alert
95.62053,57.245987,929.2585,1.5046,Critical Alert
98.460236,44.397675,967.80133,1.3763,Critical Alert
81.762405,63.016838,879.5544,1.3497,Critical Alert
96.15717,48.44648,921.45575,1.3612,Critical Alert
99.36581,58.54101,769.48126,1.4129,Critical Alert
99.04777,60.743168,645.62695,1.3155,Critical Alert
94.71823,48.959705,949.41534,1.3781,Critical Alert
95.020065,62.7511,769.02325,1.4191,Critical Alert
93.16672,49.071743,911.0027,1.3179,Critical Alert
84.09213,61.695126,988.9514,1.475,Critical Alert
96.30042,63.95434,861.0485,1.5524,Critical Alert
97.02489,59.813015,953.25555,1.5913,Critical Alert
88.467995,60.054832,870.1354,1.3871,Critical Alert
91.044044,57.81075,976.66046,1.498,Critical Alert
96.662636,61.7578,792.2812,1.4504,Critical Alert
83.95547,61.92392,999.24915,1.4875,Critical Alert
94.44307,56.324223,941.7363,1.4859,Critical Alert
92.02832,62.204872,930.17377,1.5351,Critical Alert
95.45716,51.13584,987.29565,1.4633,Critical Alert
87.087006,59.624817,861.6904,1.3517,Critical Alert
98.96481,41.20173,996.7244,1.3616,Critical Alert
99.39572,62.613182,997.10266,1.7161,Critical Alert
86.679565,63.00181,979.0063,1.5227,Critical Alert
96.57215,61.17234,978.1909,1.6328,Critical Alert
96.68601,53.699196,842.44714,1.372,Critical Alert
99.42341,60.753353,687.90594,1.3649,Critical Alert
97.90639,40.266487,989.14923,1.3235,Critical Alert
96.33304,63.30345,659.95703,1.3334,Critical Alert
97.600624,57.00213,744.7222,1.3371,Critical Alert
94.56569,50.77926,865.2429,1.318,Critical Alert
96.62725,47.634293,950.0989,1.3844,Critical Alert
97.62672,47.8091,968.0642,1.4202,Critical Alert
97.83559,61.772827,634.2422,1.3031,Critical Alert
88.5099,63.808212,888.2127,1.4675,Critical Alert
90.07626,63.490185,956.0637,1.5551,Critical Alert
90.35045,60.490925,877.5313,1.4287,Critical Alert
89.847176,56.05615,895.87555,1.3685,Critical Alert
88.268425,51.56001,960.45703,1.3401,Critical Alert
95.329926,63.87965,898.289,1.5761,Critical Alert
84.72015,51.56511,964.78284,1.2942,Critical Alert
92.83821,57.924477,956.9233,1.5049,Critical Alert
95.49205,46.78718,938.0233,1.342,Critical Alert
93.91667,56.792217,993.68823,1.54,Critical Alert
92.97644,63.466824,704.63855,1.3347,Critical Alert
94.00021,61.687927,937.27704,1.5621,Critical Alert
87.45237,60.591946,875.7907,1.3873,Critical Alert
80.746956,57.495743,941.4004,1.3098,Critical Alert
96.54355,57.34478,909.2686,1.4986,Critical Alert
93.15725,52.016262,866.708,1.3196,Critical Alert
84.105705,58.273106,924.33545,1.3525,Critical Alert
99.800255,49.932255,944.2185,1.4608,Critical Alert
95.30488,51.420444,897.83386,1.3728,Critical Alert
84.49966,60.243084,920.9414,1.3866,Critical Alert
88.402405,62.373936,748.6837,1.2977,Critical Alert
97.37786,53.753384,958.1582,1.5029,Critical Alert
99.00094,62.5774,779.57996,1.4838,Critical Alert
90.38,61.803295,726.3923,1.2934,Critical Alert
96.39627,61.006058,985.54584,1.6353,Critical Alert
95.0812,60.07524,981.2945,1.597,Critical Alert
95.59703,63.67409,940.32837,1.6203,Critical Alert
83.06309,63.010532,994.91254,1.488,Critical Alert
85.60914,59.761536,994.87994,1.4713,Critical Alert
88.04572,63.023224,836.30566,1.3942,Critical Alert
93.01488,62.389965,911.802,1.533,Critical Alert
98.1789,62.076927,644.9989,1.3241,Critical Alert
84.483574,52.777107,963.7897,1.3095,Critical Alert
91.79087,63.260593,884.25195,1.5012,Critical Alert
98.78088,39.706272,976.8996,1.3141,Critical Alert
90.02434,59.30986,870.08655,1.3971,Critical Alert
97.396866,50.137924,874.65326,1.3577,Critical Alert
93.80233,47.896297,977.4081,1.3769,Critical Alert
76.30481,62.15596,970.9664,1.3531,Critical Alert
96.86127,54.920593,796.4466,1.3465,Critical Alert
80.089645,63.661823,867.3352,1.3237,Critical Alert
75.09745,62.103947,951.12317,1.3144,Critical Alert
98.89658,45.453907,928.4766,1.3588,Critical Alert
93.294525,62.229633,894.493,1.5164,Critical Alert
78.66934,60.012245,932.8482,1.3123,Critical Alert
96.136826,56.70515,902.5494,1.4754,Critical Alert
95.23791,53.170246,976.53656,1.4821,Critical Alert
98.116684,46.01488,954.9503,1.3843,Critical Alert
83.940216,54.395004,935.5381,1.2987,Critical Alert
97.968475,49.912514,817.58136,1.3028,Critical Alert
94.44575,59.809044,793.19635,1.3882,Critical Alert
84.92208,58.423943,896.9388,1.3381,Critical Alert
98.06207,49.592262,994.552,1.4828,Critical Alert
84.99822,60.28942,934.3348,1.4083,Critical Alert
88.402885,63.423637,880.05493,1.4513,Critical Alert
90.10398,62.58918,857.46,1.4384,Critical Alert
93.89691,50.034466,996.02344,1.4323,Critical Alert
92.73038,62.88425,828.34454,1.4503,Critical Alert
93.70614,54.342953,811.85876,1.3082,Critical Alert
88.09822,48.23608,983.6562,1.3078,Critical Alert
97.15572,63.112305,648.49817,1.33,Critical Alert
85.83799,59.958485,981.56696,1.464,Critical Alert
86.3772,57.478104,945.02924,1.3934,Critical Alert
83.88946,52.149506,987.2209,1.3152,Critical Alert
95.7092,60.05099,678.45245,1.2909,Critical Alert
83.32987,62.131706,899.14575,1.378,Critical Alert
95.640305,45.290527,919.2141,1.3002,Critical Alert
95.88613,61.776592,808.94244,1.457,Critical Alert
86.93724,62.32375,779.1141,1.3076,Critical Alert
96.58925,60.236427,697.064,1.3257,Critical Alert
90.97567,62.44747,758.18634,1.3453,Critical Alert
81.62413,63.816635,857.1163,1.3374,Critical Alert
89.135895,59.394466,845.6938,1.3605,Critical Alert
90.36321,57.156902,840.7371,1.3364,Critical Alert
79.67432,61.40105,910.9188,1.3263,Critical Alert
98.72534,63.48307,931.49207,1.6525,Critical Alert
95.52717,59.02135,894.5966,1.4962,Critical Alert
83.80656,55.237263,935.91656,1.3109,Critical Alert
89.15562,59.895775,878.886,1.4034,Critical Alert
92.808586,62.824226,933.77594,1.56,Critical Alert
87.081436,60.95907,841.4127,1.3523,Critical Alert
99.88523,54.216133,845.472,1.429,Critical Alert
99.1578,62.486313,704.5951,1.4066,Critical Alert
90.32293,62.725147,957.0012,1.5472,Critical Alert
98.429596,56.08636,906.0046,1.5016,Critical Alert
99.90233,56.988747,678.43854,1.3007,Critical Alert
89.87723,46.65572,970.9547,1.2942,Critical Alert
93.60439,63.262363,676.1508,1.3107,Critical Alert
90.33708,57.930473,948.0632,1.4602,Critical Alert
98.487175,61.90887,651.4351,1.3325,Critical Alert
97.91219,53.305862,766.02783,1.3036,Critical Alert
86.14484,51.00864,983.6962,1.3251,Critical Alert
95.80327,46.748417,892.63684,1.2986,Critical Alert
86.95859,54.71474,905.44275,1.3156,Critical Alert
89.53809,60.498158,779.9966,1.3159,Critical Alert
91.05498,62.044228,995.3947,1.5864,Critical Alert
85.41867,59.848835,944.9215,1.4181,Critical Alert
98.5335,48.404293,873.9564,1.3449,Critical Alert
90.13453,57.128544,981.0956,1.4786,Critical Alert
83.691124,58.593212,944.372,1.3726,Critical Alert
97.99157,61.96839,885.5657,1.5697,Critical Alert
97.18635,62.01094,943.23663,1.6189,Critical Alert
84.10905,59.361435,948.0648,1.3949,Critical Alert
97.60132,42.280975,932.35925,1.2929,Critical Alert
92.50383,49.912018,961.74725,1.3749,Critical Alert
93.00064,50.546364,960.52466,1.391,Critical Alert
95.230545,62.44877,965.7258,1.6215,Critical Alert
88.423615,56.996155,898.6954,1.3665,Critical Alert
97.19928,50.58268,838.77985,1.3248,Critical Alert
88.67566,60.21886,928.9047,1.4538,Critical Alert
95.53976,53.007618,999.4372,1.5076,Critical Alert
92.235985,46.619076,962.8974,1.3188,Critical Alert
98.96027,55.188625,918.3125,1.5073,Critical Alert
96.895775,63.607445,969.2223,1.6677,Critical Alert
87.89499,60.59873,909.2479,1.4285,Critical Alert
99.054306,50.754623,938.8596,1.458,Critical Alert
98.40594,62.468258,604.55524,1.2917,Critical Alert
93.160484,57.08201,819.05994,1.3525,Critical Alert
94.37751,57.859524,919.8208,1.4871,Critical Alert
96.19941,58.636982,837.44006,1.4401,Critical Alert
94.24476,59.550507,959.51294,1.554,Critical Alert
94.75116,59.015743,826.03284,1.4138,Critical Alert
96.49938,58.008728,702.7112,1.2941,Critical Alert
95.01472,53.719322,821.72266,1.327,Critical Alert
98.5109,39.945652,961.3418,1.298,Critical Alert
99.108574,55.533703,848.5675,1.4426,Critical Alert
88.5199,52.494003,952.508,1.3506,Critical Alert
98.34396,49.057625,970.6809,1.4534,Critical Alert
95.83445,62.965145,740.4308,1.4044,Critical Alert
97.41491,51.782818,925.8305,1.4378,Critical Alert
98.84926,50.237057,804.45105,1.307,Critical Alert
72.40398,63.46759,993.84503,1.3427,Critical Alert
86.2311,61.721584,907.4111,1.4211,Critical Alert
94.523575,50.277508,867.76434,1.3119,Critical Alert
99.05087,63.943417,870.0307,1.6007,Critical Alert
87.34003,61.018227,906.3625,1.4244,Critical Alert
97.16986,63.897385,937.934,1.6438,Critical Alert
91.1768,54.809895,935.9061,1.4088,Critical Alert
81.65076,61.93552,921.6393,1.3743,Critical Alert
99.34505,60.005203,657.614,1.3202,Critical Alert
87.01764,57.41395,847.3146,1.2999,Critical Alert
96.82209,61.845314,893.77246,1.5596,Critical Alert
90.92784,55.205128,965.9625,1.4429,Critical Alert
83.7312,54.620647,927.862,1.2915,Critical Alert
85.6535,52.59927,945.37634,1.3041,Critical Alert
82.95192,60.93885,979.0644,1.4363,Critical Alert
80.44557,58.66293,990.6566,1.3757,Critical Alert
98.75766,60.754257,990.9761,1.6704,Critical Alert
98.238594,45.521362,966.1553,1.3897,Critical Alert
89.279015,54.04311,943.8827,1.3776,Critical Alert
89.097084,60.545742,938.6307,1.4752,Critical Alert
91.615425,45.957714,971.9747,1.3086,Critical Alert
86.90267,62.288574,972.4165,1.5075,Critical Alert
92.12314,60.012573,908.57056,1.4784,Critical Alert
96.9271,59.123882,707.9655,1.3238,Critical Alert
96.80746,62.989113,728.0493,1.4058,Critical Alert
99.800186,42.457245,915.703,1.3097,Critical Alert
97.459595,58.68662,695.38525,1.3112,Critical Alert
79.503876,61.21267,999.71985,1.4131,Critical Alert
98.526024,50.639526,977.1172,1.4883,Critical Alert
98.05969,61.482567,696.04803,1.3658,Critical Alert
98.42881,51.60781,983.9032,1.5098,Critical Alert
85.30263,59.476467,967.8092,1.4342,Critical Alert
99.79333,57.13753,920.84186,1.5535,Critical Alert
94.41324,49.788456,886.6416,1.322,Critical Alert
89.98192,53.34169,927.50256,1.3592,Critical Alert
90.34538,63.710926,912.64746,1.5174,Critical Alert
91.584946,60.461193,911.04517,1.4806,Critical Alert
82.648544,54.58093,995.7546,1.346,Critical Alert
81.9289,63.098667,827.3068,1.2991,Critical Alert
91.18241,55.0724,873.2447,1.348,Critical Alert
84.41627,57.575317,878.3028,1.2977,Critical Alert
86.3608,58.55573,840.52094,1.302,Critical Alert
96.9504,49.2763,962.7448,1.4289,Critical Alert
98.15735,47.636856,870.6058,1.3236,Critical Alert
92.700836,51.949932,847.5501,1.2922,Critical Alert
98.68345,55.388733,829.7391,1.4146,Critical Alert
99.49014,50.183014,835.8377,1.3478,Critical Alert
69.00416,63.97832,993.3948,1.3022,Critical Alert
97.90076,58.939316,850.6742,1.4829,Critical Alert
93.81411,52.24207,936.67334,1.4054,Critical Alert
76.81555,57.937553,979.7054,1.3009,Critical Alert
97.12165,62.242645,969.7814,1.6493,Critical Alert
95.108765,61.52239,707.8876,1.3368,Critical Alert
98.77206,61.914948,615.1602,1.2989,Critical Alert
99.97553,63.794403,685.321,1.4195,Critical Alert
93.30779,52.629097,969.4975,1.4385,Critical Alert
99.71286,53.79088,914.1191,1.491,Critical Alert
89.205154,56.781734,959.1405,1.4369,Critical Alert
92.83373,59.138935,953.11334,1.5206,Critical Alert
90.3974,58.4867,813.1868,1.3299,Critical Alert
97.40694,56.654953,735.4187,1.319,Critical Alert
96.24078,61.658634,679.8274,1.326,Critical Alert
85.77809,63.53984,843.72266,1.3781,Critical Alert
88.15353,59.113495,842.2424,1.3384,Critical Alert
84.73106,60.59177,934.9509,1.4101,Critical Alert
92.92737,62.14329,695.5404,1.3031,Critical Alert
74.34553,61.001392,974.14624,1.3098,Critical Alert
93.93914,56.4626,866.1426,1.4024,Critical Alert
89.27074,49.757214,985.58594,1.3512,Critical Alert
99.05227,44.65921,996.7839,1.4191,Critical Alert
85.56565,56.023716,949.14465,1.3625,Critical Alert
96.71093,54.327984,904.19275,1.4467,Critical Alert
87.40854,52.45399,952.6781,1.3343,Critical Alert
97.089226,55.957066,737.1267,1.3049,Critical Alert
89.38844,53.347763,945.6452,1.3697,Critical Alert
97.154884,48.024357,888.59436,1.3344,Critical Alert
88.84275,55.740273,979.91565,1.4364,Critical Alert
93.661896,63.733948,883.8843,1.5351,Critical Alert
95.00829,50.03985,844.5136,1.2908,Critical Alert
97.21661,62.082882,979.6296,1.6583,Critical Alert
87.54099,59.16247,859.8749,1.3488,Critical Alert
89.930084,52.64669,874.39136,1.292,Critical Alert
95.57026,40.90803,998.3221,1.3102,Critical Alert
98.88256,55.758686,877.751,1.4733,Critical Alert
97.158966,50.603333,933.13293,1.4226,Critical Alert
98.23604,49.423542,961.00946,1.4477,Critical Alert
97.92651,61.20847,818.40594,1.4866,Critical Alert
79.89921,58.09749,929.7619,1.2954,Critical Alert
97.301544,41.459927,997.8172,1.3433,Critical Alert
79.36014,60.085506,907.1253,1.2965,Critical Alert
89.88132,51.6874,979.6899,1.3851,Critical Alert
98.591354,41.240227,983.41534,1.3431,Critical Alert
88.537415,53.671795,883.20966,1.298,Critical Alert
81.00059,63.000248,898.12823,1.3579,Critical Alert
96.69676,57.385746,765.03174,1.3516,Critical Alert
87.116425,52.16771,938.3386,1.3106,Critical Alert
77.13749,56.43472,995.41113,1.2974,Critical Alert
82.413506,63.809208,950.6248,1.4457,Critical Alert
90.90488,50.795906,985.80835,1.3915,Critical Alert
77.668846,60.69555,936.26013,1.3127,Critical Alert
96.2561,58.236423,912.6437,1.5125,Critical Alert
92.63681,50.91538,977.18005,1.4091,Critical Alert
88.56342,58.20702,886.8965,1.3759,Critical Alert
96.93687,55.186604,925.3896,1.4859,Critical Alert
85.28935,52.989143,933.7346,1.2932,Critical Alert
95.94067,61.315105,677.13464,1.3133,Critical Alert
94.37441,47.121616,976.6934,1.3717,Critical Alert
85.49327,60.842392,950.1065,1.4407,Critical Alert
96.54197,62.65378,941.838,1.6187,Critical Alert
96.08969,58.86329,702.57855,1.302,Critical Alert
94.46043,60.375618,959.5509,1.5705,Critical Alert
97.47838,41.04694,978.3606,1.3189,Critical Alert
94.34132,54.08759,974.34705,1.482,Critical Alert
96.28015,52.471058,883.65125,1.389,Critical Alert
96.638466,52.98481,825.8971,1.3425,Critical Alert
88.22746,63.651764,870.0897,1.4421,Critical Alert
83.11769,58.194084,957.14606,1.3712,Critical Alert
99.41376,43.526936,984.8093,1.3934,Critical Alert
97.7494,56.0514,776.25256,1.3565,Critical Alert
97.82551,63.40608,867.98114,1.5724,Critical Alert
92.64848,63.175175,868.4402,1.4955,Critical Alert
96.591484,60.745247,941.28705,1.5878,Critical Alert
89.61223,56.275597,869.0194,1.3408,Critical Alert
95.48334,59.43893,825.92194,1.4309,Critical Alert
97.29478,61.825302,632.61584,1.2946,Critical Alert
88.94565,62.00522,778.79254,1.3307,Critical Alert
89.06468,60.95365,801.7772,1.3392,Critical Alert
94.345116,60.19395,777.1422,1.3763,Critical Alert
86.09315,59.66609,911.54065,1.3901,Critical Alert
95.06742,63.881195,680.9473,1.3466,Critical Alert
89.631386,53.271137,907.1871,1.3319,Critical Alert
93.24458,61.003513,822.5432,1.421,Critical Alert
76.71752,61.91814,996.5095,1.3816,Critical Alert
98.3557,63.03327,604.1149,1.2997,Critical Alert
93.43388,52.882282,854.59467,1.3251,Critical Alert
99.58279,59.91321,702.79584,1.369,Critical Alert
82.01768,61.518734,904.6388,1.355,Critical Alert
99.24591,57.23136,828.325,1.4511,Critical Alert
90.73174,54.19289,923.33844,1.3794,Critical Alert
93.07159,62.801533,737.15015,1.359,Critical Alert
93.36365,51.240734,968.9539,1.4162,Critical Alert
96.25053,62.780643,955.10046,1.6304,Critical Alert
90.00453,60.86127,979.606,1.5359,Critical Alert
92.339775,59.86618,855.2046,1.4236,Critical Alert
95.57049,63.281788,976.0535,1.6506,Critical Alert
98.74877,52.141163,959.68665,1.4978,Critical Alert
98.94685,61.58893,791.28125,1.4791,Critical Alert
97.64233,63.306034,928.02527,1.6306,Critical Alert
92.521904,48.337402,948.3411,1.3356,Critical Alert
91.84517,57.313396,941.7794,1.4651,Critical Alert
98.58758,55.043713,849.495,1.4282,Critical Alert
99.335724,54.100582,724.13727,1.2932,Critical Alert
95.92047,47.541874,911.51556,1.3328,Critical Alert
82.83576,58.489075,977.0049,1.3926,Critical Alert
85.28841,63.8625,911.0271,1.4463,Critical Alert
97.859474,63.728565,905.01215,1.6166,Critical Alert
80.61663,63.181694,883.2991,1.34,Critical Alert
90.63796,54.817944,989.3851,1.4568,Critical Alert
91.346054,61.114113,729.1305,1.2987,Critical Alert
92.57257,58.874405,759.1548,1.311,Critical Alert
98.55482,50.25084,802.5198,1.301,Critical Alert
94.91301,59.461758,988.9857,1.5927,Critical Alert
96.7314,61.55932,968.3615,1.6312,Critical Alert
93.8276,61.54762,901.2386,1.5199,Critical Alert
85.89183,59.757854,986.8467,1.467,Critical Alert
96.29026,63.394405,940.5547,1.6258,Critical Alert
92.799866,58.931847,802.8888,1.3606,Critical Alert
93.62537,57.565052,847.87897,1.3969,Critical Alert
97.42587,60.460896,967.7264,1.6225,Critical Alert
93.335976,51.02181,879.7397,1.3196,Critical Alert
97.47321,58.16858,727.86914,1.3367,Critical Alert
99.70917,63.7818,795.4018,1.5299,Critical Alert
81.475914,62.38981,943.5049,1.4019,Critical Alert
88.63558,50.700077,936.5939,1.3066,Critical Alert
88.10005,55.360004,856.17487,1.2911,Critical Alert
97.11282,55.02295,772.16113,1.3265,Critical Alert
78.70683,59.33815,932.1688,1.3011,Critical Alert
95.833496,50.697887,848.4963,1.3173,Critical Alert
88.60223,51.259216,945.7594,1.3247,Critical Alert
92.81504,60.935455,840.2295,1.4322,Critical Alert
87.61138,52.55703,987.0202,1.3746,Critical Alert
91.19725,62.60558,748.9204,1.3414,Critical Alert
86.98511,63.816193,808.51917,1.3631,Critical Alert
99.196846,62.237602,730.79895,1.4304,Critical Alert
90.11834,63.202553,923.1702,1.5169,Critical Alert
92.66778,56.233887,835.9687,1.3493,Critical Alert
86.23795,60.418144,806.4726,1.2952,Critical Alert
82.959366,56.00022,918.51917,1.2932,Critical Alert
97.63604,52.108673,958.7983,1.4805,Critical Alert
73.912575,60.9009,996.48364,1.3252,Critical Alert
99.08433,46.466274,916.83075,1.3658,Critical Alert
